uid,age,savvy,qpm,error,difficulty
134,0.66666666666667,0.875,55.282555282555,0,0
135,1,0.375,22.893481717011,0.083333333333333,8
136,1,0.415,31.443794217836,0,0
137,1,0.665,25.988792333306,0.020833333333333,2
138,0.66666666666667,0.415,85.485307212823,0.125,1
139,0.66666666666667,0.54,36.638890655811,0.020833333333333,1
140,1,0.5,32.471925314572,0.25,2
141,0.66666666666667,0.54,31.010756856285,0,0
142,0.66666666666667,0.25,22.652907123081,0.083333333333333,7
143,1,0.375,51.65826621944,0.3125,26
145,1,0.25,17.043739680548,0,0
146,1,0.5,36.768930253935,0,0
148,0.66666666666667,0.875,87.391898042786,0,0
149,1,0.375,174.79970866715,0.25,1
151,1,0.415,3.2170288058121,0.25,3
154,1,0.415,21.26465636906,0.020833333333333,1
156,1,0.5,16.142954833358,0.35416666666667,36
159,1,0.25,36.624446818251,0.16666666666667,20
160,0.66666666666667,0.5,17.100716092486,0.041666666666667,3
161,0.66666666666667,0.415,87.272727272727,0.25,2
165,1,0.875,18.003038012665,0.20833333333333,22
166,0.66666666666667,0.875,13.168724279835,0.5,2
167,1,0.665,25.091042149466,0.10416666666667,8
168,1,0.25,34.60872909056,0.041666666666667,3
169,1,1,49.849413230865,0.020833333333333,1
171,1,0.415,26.637069922309,0.22916666666667,23
172,0.66666666666667,0.415,20.074302801341,0.041666666666667,2
173,1,0.54,43.056406883045,0.083333333333333,9
174,0.66666666666667,0.415,50.114846523283,0,0
176,1,0.25,86.980157651536,0,0
179,1,1,34.78386898076,0.03125,3
180,0.66666666666667,0.125,25.373197445765,0.1,2
183,1,0.25,59.069652965789,0,0
184,1,0.54,22.818930204182,0.083333333333333,10
185,0.33333333333333,0.25,16.699911861576,0.41666666666667,58
186,1,0.25,74.249767969475,0.020833333333333,1
188,0.66666666666667,0.5,30.688901912728,0.16666666666667,11
189,0.66666666666667,0.25,36.924970511308,0,0
190,0.66666666666667,0.25,47.399605003292,0.041666666666667,3
191,1,0.5,40.461940487229,0.22916666666667,18
192,1,0.375,22.914975891536,0,0
194,0.66666666666667,0.415,44.930498135696,0.020833333333333,1
195,1,0.25,21.393393304165,0.125,17
196,0.66666666666667,0.415,29.838993762821,0,0
198,0.66666666666667,0.54,13.393168553956,0.020833333333333,2
200,0.66666666666667,1,36.055435231669,0.020833333333333,1
201,0.33333333333333,0.25,20.942865245751,0,0
202,1,0.29,40.541681916721,0.020833333333333,5
203,1,0.415,32.059131286595,0,0
204,0.66666666666667,0.25,541.14994363021,0,0
206,1,0.665,42.759787982718,0,0
207,0.66666666666667,0.375,13.260191799203,0.14285714285714,20
208,1,0.375,25.367297325864,0.25,4
210,1,0.25,53.120849933599,0.25,2
211,0.66666666666667,0.25,33.778632669098,0,0
212,1,0.25,31.939669513142,0.14583333333333,13
213,1,0.875,65.614107033012,0.083333333333333,4
215,1,0.25,23.381069683938,0,0
218,1,0.375,7.2130556306916,0,0
219,0.66666666666667,0.375,33.876374757396,0,0
220,1,0.415,23.301347918251,0,0
222,0.66666666666667,0.5,53.497789501059,0,0
226,1,0.5,18.581004793641,0.083333333333333,11
227,1,0.25,47.918538484576,0.020833333333333,2
228,0.66666666666667,0,61.371918085537,0.0625,3
229,0.66666666666667,0.25,8.0179066582033,0.25,3
231,1,0.54,34.069938011641,0.27083333333333,22
232,1,0.375,32.85121138842,0.041666666666667,2
233,1,0.54,36.926864293774,0.083333333333333,6
235,1,0.375,59.308072487644,0.020833333333333,1
236,0.66666666666667,1,52.813027213379,0,0
237,1,0.5,16.231661885465,0.27083333333333,25
238,1,0.375,33.660982479926,0,0
239,1,0.375,18.551800104354,0.1875,5
241,0.33333333333333,0.25,10.311234591328,0.020833333333333,4
242,1,0.25,4.8887802493278,0.5,9
244,0.66666666666667,0.375,56.739824264155,0,0
245,1,0.25,10.296893770379,0.25,9
246,1,0.375,65.115648104185,0.03125,1
248,1,0.415,46.265803466722,0,0
249,0.66666666666667,0.5,16.220874237534,0,0
250,1,0.54,25.701893729809,0.125,15
251,1,0.665,44.274996925347,0,0
253,1,0.54,70.921985815603,0.020833333333333,1
254,1,0.375,69.295733981377,0,0
255,1,0.25,49.726332510316,0.020833333333333,1
256,1,0.665,31.236442516269,0.041666666666667,2
258,1,0.415,44.926993635343,0.10416666666667,5
260,1,0.375,34.744842562432,0.0625,6
261,1,0.415,9.6094813549369,0.16666666666667,15
263,0.66666666666667,0.375,167.24738675958,0.5,2
266,1,0.25,18.964836033188,0.125,2
267,1,0.54,61.521372268387,0,0
268,1,0.25,35.524855063525,0.125,11
269,1,0.665,22.110984860117,0.14583333333333,10
270,1,0.415,53.848886562085,0,0
271,0.33333333333333,0.375,6.1911518122017,0.25,7
272,1,0.415,24.431003622236,0.27083333333333,21
275,0.66666666666667,0.125,21.94185408667,0.14583333333333,12
277,1,0.25,39.492087869896,0.10416666666667,8
278,0.66666666666667,0.25,56.63605435488,0,0
279,1,0.415,58.957194620156,0,0
283,1,0.25,25.22355249214,0.041666666666667,5
284,1,0.54,55.159733394622,0.25,3
286,0.33333333333333,0.375,31.054895998447,0.1875,10
287,0.33333333333333,0.415,22.99676607977,0.0625,4
288,1,1,26.469371811957,0.14583333333333,10
290,0.33333333333333,0.54,18.582443462271,0.041666666666667,3
291,0.33333333333333,0.665,28.65671641791,0,0
293,1,1,12.112036336109,0.041666666666667,4
295,0.33333333333333,0.415,27.922398999447,0,0
298,0.66666666666667,0.375,27.720294528129,0,0
300,1,0.54,23.547495625726,0.1875,14
301,0.66666666666667,0.25,24.726336123632,0.041666666666667,3
302,0.66666666666667,0.54,53.232782521903,0,0
303,1,0.665,40.981273834595,0,0
304,1,0.25,54.794520547945,0,0
305,1,0.375,53.999325008437,0,0
306,0.66666666666667,0.875,29.909337321245,0.0625,5
