-Inf,0
299,0
299,4.1598e-06
320,4.1598e-06
320,8.3196e-06
321,8.3196e-06
321,1.2479e-05
322,1.2479e-05
322,1.6639e-05
325,1.6639e-05
325,2.0799e-05
327,2.0799e-05
327,2.4959e-05
332,2.4959e-05
332,3.3279e-05
334,3.3279e-05
334,3.7438e-05
346,3.7438e-05
346,4.1598e-05
353,4.1598e-05
353,4.5758e-05
359,4.5758e-05
359,4.9918e-05
361,4.9918e-05
361,5.4078e-05
365,5.4078e-05
365,5.8237e-05
366,5.8237e-05
366,6.2397e-05
370,6.2397e-05
370,6.6557e-05
384,6.6557e-05
384,7.0717e-05
387,7.0717e-05
387,7.4877e-05
392,7.4877e-05
392,7.9037e-05
393,7.9037e-05
393,8.3196e-05
394,8.3196e-05
394,8.7356e-05
395,8.7356e-05
395,9.5676e-05
397,9.5676e-05
397,0.000104
398,0.000104
398,0.00012895
399,0.00012895
399,0.00014143
400,0.00014143
400,0.00018303
401,0.00018303
401,0.00020383
402,0.00020383
402,0.00024543
403,0.00024543
403,0.00028287
404,0.00028287
404,0.00032447
405,0.00032447
405,0.00037022
406,0.00037022
406,0.0004243
407,0.0004243
407,0.00051166
408,0.00051166
408,0.00064061
409,0.00064061
409,0.00076125
410,0.00076125
410,0.00089852
411,0.00089852
411,0.0010566
412,0.0010566
412,0.0012812
413,0.0012812
413,0.0014851
414,0.0014851
414,0.0017721
415,0.0017721
415,0.0020716
416,0.0020716
416,0.0023753
417,0.0023753
417,0.0026581
418,0.0026581
418,0.0030034
419,0.0030034
419,0.0033403
420,0.0033403
420,0.0037522
421,0.0037522
421,0.0041057
422,0.0041057
422,0.0044884
423,0.0044884
423,0.0049044
424,0.0049044
424,0.0053079
425,0.0053079
425,0.0056698
426,0.0056698
426,0.0060609
427,0.0060609
427,0.0064893
428,0.0064893
428,0.0068637
429,0.0068637
429,0.0072464
430,0.0072464
430,0.0077373
431,0.0077373
431,0.0082032
432,0.0082032
432,0.0086982
433,0.0086982
433,0.0091766
434,0.0091766
434,0.0096882
435,0.0096882
435,0.010113
436,0.010113
436,0.010483
437,0.010483
437,0.010974
438,0.010974
438,0.011452
439,0.011452
439,0.011818
440,0.011818
440,0.012301
441,0.012301
441,0.012762
442,0.012762
442,0.013187
443,0.013187
443,0.013702
444,0.013702
444,0.014143
445,0.014143
445,0.01458
446,0.01458
446,0.015042
447,0.015042
447,0.015499
448,0.015499
448,0.016053
449,0.016053
449,0.016514
450,0.016514
450,0.016951
451,0.016951
451,0.017376
452,0.017376
452,0.017858
453,0.017858
453,0.018349
454,0.018349
454,0.018832
455,0.018832
455,0.019277
456,0.019277
456,0.019726
457,0.019726
457,0.02015
458,0.02015
458,0.020658
459,0.020658
459,0.021119
460,0.021119
460,0.021569
461,0.021569
461,0.02203
462,0.02203
462,0.022471
463,0.022471
463,0.022867
464,0.022867
464,0.023407
465,0.023407
465,0.023915
466,0.023915
466,0.024372
467,0.024372
467,0.024901
468,0.024901
468,0.025354
469,0.025354
469,0.025824
470,0.025824
470,0.02634
471,0.02634
471,0.026781
472,0.026781
472,0.027297
473,0.027297
473,0.027734
474,0.027734
474,0.02817
475,0.02817
475,0.028599
476,0.028599
476,0.028981
477,0.028981
477,0.029397
478,0.029397
478,0.029801
479,0.029801
479,0.030308
480,0.030308
480,0.030878
481,0.030878
481,0.031311
482,0.031311
482,0.03176
483,0.03176
483,0.032193
484,0.032193
484,0.032621
485,0.032621
485,0.033104
486,0.033104
486,0.033557
487,0.033557
487,0.033994
488,0.033994
488,0.034406
489,0.034406
489,0.034805
490,0.034805
490,0.035279
491,0.035279
491,0.035766
492,0.035766
492,0.03629
493,0.03629
493,0.036719
494,0.036719
494,0.037214
495,0.037214
495,0.037725
496,0.037725
496,0.038266
497,0.038266
